District_Code,Year,Avg_Rainfall,Avg_Temperature,Rain_Next_1,Rain_Next_24,Rain_Next_7d,Irrigation_Area,Crop_Yield
2,1999,2.8102083333333336,20.8558725,0.0,0.7081579619607575,0.7435658600587954,118.70491803278688,2973.113131313132
2,2000,1.888275,20.692855833333336,0.0,0.3676496176144705,0.38603209849519404,118.39051918735892,2958.943566591422
2,2001,3.0746944444444444,20.78021833333333,0.0,0.0,0.0,118.19873150105708,2975.5116279069766
2,2002,1.654438888888889,20.80696083333333,0.0,0.13981719851711047,0.146808058442966,118.42978723404256,2958.4765957446807
2,2003,4.077608333333334,20.334099166666665,0.0,0.0,0.0,118.38302277432712,2932.0621118012423
2,2004,1.938811111111112,21.051189166666667,0.0,0.0,0.0,121.56302521008404,2974.6029411764707
2,2005,3.508388888888889,20.1510325,0.0,0.0,0.0,119.97731958762888,3013.8453608247423
2,2006,3.8468416666666654,20.994692500000003,0.0,0.0,0.0,119.13636363636364,2952.9848484848485
2,2007,4.910377777777778,20.61802833333333,0.0,0.0,0.0,120.47045951859955,2983.6586433260395
2,2008,3.549469444444445,20.514409166666667,0.0,0.4303824439651036,0.4519015661633588,120.32142857142856,2981.4894957983192
2,2009,3.593505555555556,20.910591666666665,0.0,0.0,0.0,119.109375,2987.00390625
2,2010,3.9088305555555554,20.9999225,0.0,0.0,0.0,115.64522821576764,2947.7572614107885
2,2011,4.763808333333333,20.724895,0.0,0.0,0.0,117.52719665271968,2957.92259414226
2,2012,2.9261250000000003,20.05353583333333,0.0,0.0,0.0,119.21120689655172,2974.3297413793102
2,2013,4.511972222222223,20.652716666666667,0.0,0.0,0.0,116.41163793103448,2967.127155172414
2,2014,2.413536111111111,20.527867500000003,0.0,0.722084767203965,0.7581890055641632,118.6969696969697,2973.113131313132
2,2015,3.897936111111112,20.559059166666668,0.0,0.5676156455606218,0.5959964278386529,119.55863539445627,3006.1066098081023
2,2016,3.793383333333333,21.414616666666664,0.0,0.0,0.0,120.28187919463087,2985.3758389261743
2,2017,4.428794444444445,20.4173975,0.0,0.297008580637599,0.31185900966947894,118.1577909270217,2969.108481262328
2,2018,2.364538888888889,20.4173975,0.0,0.0,0.0,119.38383838383838,2958.949494949495
2,2019,6.623130555555556,20.4173975,0.0,0.730844043355433,0.7673862455232047,117.30801687763712,2959.0443037974683
2,2020,5.189938888888888,20.4173975,0.0,0.0,0.0,118.70491803278688,2975.688524590164
2,2021,3.1815,20.4173975,0.0,0.0,0.0,118.70491803278688,2973.113131313132
2,2022,8.363463888888889,20.4173975,0.0,0.0,0.0,118.70491803278688,2973.113131313132
2,2023,4.964247222222222,20.4173975,0.0,0.0,0.0,118.70491803278688,2973.113131313132
2,2024,5.1870666666666665,20.4173975,0.0,0.0,0.0,118.70491803278688,2973.113131313132
3,1983,3.229172222222222,19.61171833333333,3.8877190333947533,1.3809769210005178,1.4500257670505439,118.70491803278688,2973.113131313132
3,1984,2.6120222222222225,19.920436666666667,11.881275770407914,2.4578471970099955,2.5807395568604954,118.70491803278688,2973.113131313132
3,1985,2.4898055555555554,20.2429075,11.867858480626342,2.455788770600036,2.5785782091300375,118.70491803278688,2973.113131313132
3,1986,2.5475416666666666,19.5789925,11.764154349690674,2.438526634345576,2.5604529660628548,118.70491803278688,2973.113131313132
3,1987,2.696013888888889,20.42715,11.74668104727864,2.4352056895041208,2.556965973979327,118.70491803278688,2973.113131313132
3,1988,3.484130555555556,20.858066666666662,11.698836322289704,2.4270968752531967,2.5484517190158567,118.70491803278688,2973.113131313132
3,1989,2.4492,19.541076666666665,11.672082862979172,2.4231897520863757,2.5443492396906944,118.70491803278688,2973.113131313132
3,1990,3.045697222222222,20.35334166666667,11.246120416527985,2.368740317530309,2.4871773334068243,118.70491803278688,2973.113131313132
3,1991,2.323947222222222,19.842869166666667,11.739412672644852,2.434938246171301,2.556685158479866,118.70491803278688,2973.113131313132
3,1992,3.3803027777777777,19.705821666666665,11.634053688555953,2.4170098253420247,2.537860316609126,118.70491803278688,2973.113131313132
3,1993,2.2413666666666665,20.407645,11.271624623948334,2.3703433720222358,2.4888605406233477,118.70491803278688,2973.113131313132
3,1994,3.742863888888889,20.11169333333333,11.776598196440933,2.439553904044504,2.561531599246729,118.70491803278688,2973.113131313132
3,1995,3.551997222222222,19.943789166666665,11.79025884698033,2.442885326918585,2.5650295932645144,118.70491803278688,2973.113131313132
3,1996,2.352861111111112,19.8598875,10.571686636334656,2.2810253263849773,2.395076592704226,118.70491803278688,2973.113131313132
3,1997,3.5231111111111115,19.44473916666667,11.468600821334121,2.396473726392413,2.516297412712034,118.70491803278688,2973.113131313132
3,1998,2.72045,20.465836666666664,11.77656574833989,2.4406352539118377,2.5626670166074295,118.70491803278688,2973.113131313132
3,1999,3.020511111111111,20.8558725,11.879766933709382,2.4556490916650744,2.578431546248328,118.70491803278688,2973.113131313132
3,2000,1.9502444444444444,20.692855833333336,11.67714476674199,2.4237605513638485,2.544948578932041,118.39051918735892,2958.943566591422
3,2001,2.283161111111111,20.78021833333333,11.568979021912812,2.4078683333753275,2.528261750044094,118.19873150105708,2975.5116279069766
3,2002,1.8713583333333328,20.80696083333333,11.674938295871018,2.4230594526806226,2.5442124253146536,118.42978723404256,2958.4765957446807
3,2003,3.172138888888889,20.334099166666665,11.565961348515748,2.4101431649591762,2.5306503232071353,118.38302277432712,2932.0621118012423
3,2004,2.239827777777778,21.051189166666667,11.761801862365006,2.43684144559788,2.5586835178777743,121.56302521008404,2974.6029411764707
3,2005,3.9799833333333337,20.1510325,10.405308998233078,2.252835616101945,2.3654773969070426,119.97731958762888,3013.8453608247423
3,2006,3.1356083333333333,20.994692500000003,10.541688366919754,2.27259414363019,2.3862238508117,119.13636363636364,2952.9848484848485
3,2007,3.0483944444444444,20.61802833333333,11.533010301905868,2.409587829229855,2.530067220691348,120.47045951859955,2983.6586433260395
3,2008,3.2574,20.514409166666667,11.738666366320846,2.437656366135551,2.5595391844423285,120.32142857142856,2981.4894957983192
3,2009,3.782330555555556,20.910591666666665,11.811041855698821,2.4459388284272183,2.568235769848579,119.109375,2987.00390625
3,2010,2.994788888888889,20.9999225,11.751256229525803,2.437852322245762,2.55974493835805,115.64522821576764,2947.7572614107885
3,2011,2.871458333333333,20.724895,11.866820141392944,2.4532743807702,2.5759380998087105,117.52719665271968,2957.92259414226
3,2012,2.846494444444444,20.05353583333333,11.937735466223954,2.4653368778329336,2.5886037217245805,119.21120689655172,2974.3297413793102
3,2013,3.0934388888888886,20.652716666666667,9.765221532994508,2.1745549103350696,2.2832826558518233,116.41163793103448,2967.127155172414
3,2014,2.874055555555556,20.527867500000003,11.951006739550827,2.4666888820430892,2.5900233261452437,118.6969696969697,2973.113131313132
3,2015,2.7005833333333333,20.559059166666668,11.831987104922531,2.447701503916208,2.5700865791120187,119.55863539445627,3006.1066098081023
3,2016,2.694952777777777,21.414616666666664,11.655712796002625,2.420679164768385,2.5417131230068044,120.28187919463087,2985.3758389261743
3,2017,3.167283333333333,20.4173975,11.686798076802491,2.4248035381117217,2.5460437150173076,118.1577909270217,2969.108481262328
3,2018,1.90945,20.4173975,11.66663158200383,2.4228013043767445,2.543941369595582,119.38383838383838,2958.949494949495
3,2019,5.238988888888889,20.4173975,11.740304995423553,2.433346599214895,2.5550139291756397,117.30801687763712,2959.0443037974683
3,2020,3.9922472222222223,20.4173975,11.848616756707429,2.451956261165565,2.5745540742238435,118.70491803278688,2975.688524590164
3,2021,2.703055555555556,20.4173975,11.995882463294265,2.475250195203101,2.5990127049632563,118.70491803278688,2973.113131313132
3,2022,5.885225,20.4173975,11.778334169846772,2.445049125156674,2.5673015814145077,118.70491803278688,2973.113131313132
3,2023,2.9740472222222225,20.4173975,11.824167112570999,2.4511930547889307,2.5737527075283775,118.70491803278688,2973.113131313132
3,2024,7.2231523809523805,20.4173975,11.992605205088852,2.4737068823972113,2.597392226517072,118.70491803278688,2973.113131313132
4,1983,6.652272222222222,19.61171833333333,0.0,0.0,0.0,118.70491803278688,2973.113131313132
4,1984,6.139591666666666,19.920436666666667,11.610822876214979,2.425510213812317,2.5467857245029326,118.70491803278688,2973.113131313132
4,1985,5.173247222222222,20.2429075,11.748094567680358,2.4436951774404707,2.5658799363124944,118.70491803278688,2973.113131313132
4,1986,5.346363888888889,19.5789925,11.309267463168501,2.3844356921558565,2.5036574767636495,118.70491803278688,2973.113131313132
4,1987,4.7833250000000005,20.42715,11.816480968636272,2.4526448538098475,2.57527709650034,118.70491803278688,2973.113131313132
4,1988,6.828358333333333,20.858066666666662,11.9795630964756,2.4742961027320476,2.59801090786865,118.70491803278688,2973.113131313132
4,1989,6.107705555555556,19.541076666666665,11.260529401397703,2.3777979852359743,2.496687884497773,118.70491803278688,2973.113131313132
4,1990,6.323591666666667,20.35334166666667,10.370267077112196,2.25870263837191,2.3716377702905054,118.70491803278688,2973.113131313132
4,1991,5.177433333333333,19.842869166666667,11.52131478948593,2.4132522676409525,2.533914881023,118.70491803278688,2973.113131313132
4,1992,6.439783333333334,19.705821666666665,11.751000700730083,2.4442931013024105,2.566507756367531,118.70491803278688,2973.113131313132
4,1993,4.7816527777777775,20.407645,10.886954414081572,2.3282270888717242,2.4446384433153105,118.70491803278688,2973.113131313132
4,1994,6.399475,20.11169333333333,11.968741654777524,2.473191515292351,2.5968510910569687,118.70491803278688,2973.113131313132
4,1995,6.409408333333333,19.943789166666665,11.858239646673201,2.458390449201687,2.5813099716617716,118.70491803278688,2973.113131313132
4,1996,4.832577777777778,19.8598875,11.868541918754575,2.459911622938637,2.582907204085569,118.70491803278688,2973.113131313132
4,1997,6.896580555555556,19.44473916666667,12.013730946874617,2.4789856983354928,2.6029349832522675,118.70491803278688,2973.113131313132
4,1998,5.584616666666666,20.465836666666664,11.617588305282592,2.4257310129998864,2.547017563649881,118.70491803278688,2973.113131313132
4,1999,5.78605,20.8558725,12.033102463197705,2.4818368217139195,2.6059286627996157,118.70491803278688,2973.113131313132
4,2000,5.078697222222222,20.692855833333336,12.011865181064604,2.4790112174149606,2.602961778285709,118.39051918735892,2958.943566591422
4,2001,8.43436111111111,20.78021833333333,11.946597853821514,2.470074469585841,2.593578193065133,118.19873150105708,2975.5116279069766
4,2002,5.2000166666666665,20.80696083333333,11.885530527657268,2.4617421521389216,2.5848292597458675,118.42978723404256,2958.4765957446807
4,2003,7.102902777777778,20.334099166666665,2.305892866572737,1.17635006979052,1.235167573280046,118.38302277432712,2932.0621118012423
4,2004,5.300863888888888,21.051189166666667,12.035211589765547,2.4823064741764216,2.606421797885243,121.56302521008404,2974.6029411764707
4,2005,9.072691666666666,20.1510325,0.0,0.22602176858397863,0.23732285701317757,119.97731958762888,3013.8453608247423
4,2006,8.097647222222223,20.994692500000003,9.19434586728215,2.101051849445824,2.2061044419181153,119.13636363636364,2952.9848484848485
4,2007,8.861455555555557,20.61802833333333,7.23244343189895,1.8377399457400045,1.9296269430270048,120.47045951859955,2983.6586433260395
4,2008,8.444391666666668,20.514409166666667,11.759794136112927,2.445493005038921,2.5677676552908673,120.32142857142856,2981.4894957983192
4,2009,7.46675,20.910591666666665,11.498148873347043,2.4102855479025593,2.5307998252976875,119.109375,2987.00390625
4,2010,8.232544444444445,20.9999225,11.611149385231732,2.42543560007997,2.5467073800839684,115.64522821576764,2947.7572614107885
4,2011,7.293072222222223,20.724895,12.05242530736923,2.4845217330747595,2.6087478197284977,117.52719665271968,2957.92259414226
4,2012,7.056155555555556,20.05353583333333,11.976936828297374,2.474357365422819,2.59807523369396,119.21120689655172,2974.3297413793102
4,2013,8.870597222222223,20.652716666666667,10.809858740004895,2.317954434132576,2.433852155839205,116.41163793103448,2967.127155172414
4,2014,6.155055555555555,20.527867500000003,11.744300167864559,2.4434453101623785,2.5656175756704975,118.6969696969697,2973.113131313132
4,2015,7.537255555555556,20.559059166666668,12.0479474694252,2.4839765373770146,2.6081753642458656,119.55863539445627,3006.1066098081023
4,2016,8.622966666666667,21.414616666666664,11.9345596083343,2.468667709205176,2.5921010946654346,120.28187919463087,2985.3758389261743
4,2017,8.661883333333334,20.4173975,11.975928909158705,2.4742368680475892,2.597948711449969,118.1577909270217,2969.108481262328
4,2018,5.594763888888889,20.4173975,1.0239839906960724,1.004399808335739,1.054619798752526,119.38383838383838,2958.949494949495
4,2019,10.796269444444444,20.4173975,11.9916662381649,2.476496320583546,2.6003211366127235,117.30801687763712,2959.0443037974683
4,2020,8.973402777777778,20.4173975,7.836457734805345,1.918793147390461,2.014732804759984,118.70491803278688,2975.688524590164
4,2021,6.138127777777778,20.4173975,11.589390905475614,2.4226482744002094,2.54378068812022,118.70491803278688,2973.113131313132
4,2022,10.480619444444445,20.4173975,12.022151229095456,2.4803782626719517,2.6043971758055493,118.70491803278688,2973.113131313132
4,2023,8.784552777777778,20.4173975,11.98692881541252,2.4763467551177976,2.6001640928736873,118.70491803278688,2973.113131313132
4,2024,11.647642857142856,20.4173975,11.540006923693417,2.4166667542736984,2.5375000919873836,118.70491803278688,2973.113131313132
5,1983,3.797066666666667,19.61171833333333,12.180544606333969,2.5020342436088865,2.627135955789331,118.70491803278688,2973.113131313132
5,1984,2.9398500000000003,19.920436666666667,12.180609502536056,2.5020446371412546,2.6271468689983175,118.70491803278688,2973.113131313132
5,1985,3.1348416666666665,20.2429075,12.180577054435012,2.502039482625202,2.627141456756462,118.70491803278688,2973.113131313132
5,1986,2.799386111111111,19.5789925,12.180479710131882,2.5020253710812557,2.6271266396353186,118.70491803278688,2973.113131313132
5,1987,2.580763888888889,20.42715,12.180447262030839,2.502018526559944,2.6271194528879414,118.70491803278688,2973.113131313132
5,1988,4.080744444444445,20.858066666666662,12.18036614177823,2.5020085555288927,2.6271089833053374,118.70491803278688,2973.113131313132
5,1989,2.8495944444444445,19.541076666666665,12.18036614177823,2.5020085555288927,2.6271089833053374,118.70491803278688,2973.113131313132
5,1990,3.545994444444444,20.35334166666667,12.180495934182403,2.5020270610865203,2.6271284141408464,118.70491803278688,2973.113131313132
5,1991,2.7155388888888887,19.842869166666667,12.180544606333969,2.5020354266125704,2.627137197943199,118.70491803278688,2973.113131313132
5,1992,4.163955555555556,19.705821666666665,12.180398589879273,2.502011851039155,2.627112443591113,118.70491803278688,2973.113131313132
5,1993,2.727852777777778,20.407645,12.18038236582875,2.5020104990349448,2.627111023986692,118.70491803278688,2973.113131313132
5,1994,4.759705555555556,20.11169333333333,12.180447262030839,2.502019878564155,2.627120872492363,118.70491803278688,2973.113131313132
5,1995,3.788566666666666,19.943789166666665,12.180479710131882,2.5020251175804664,2.62712637345949,118.70491803278688,2973.113131313132
5,1996,2.565311111111112,19.8598875,12.180560830384492,2.502037454618886,2.6271393273498305,118.70491803278688,2973.113131313132
5,1997,3.847508333333333,19.44473916666667,12.180398589879273,2.5020115975383646,2.627112177415283,118.70491803278688,2973.113131313132
5,1998,3.1925055555555555,20.465836666666664,12.18046348608136,2.502023765576256,2.627124953855069,118.70491803278688,2973.113131313132
5,1999,3.233363888888889,20.8558725,12.180560830384492,2.502038722122833,2.6271406582289747,118.70491803278688,2973.113131313132
5,2000,2.2615333333333334,20.692855833333336,12.180447262030839,2.502019033561522,2.6271199852395983,118.39051918735892,2958.943566591422
5,2001,3.249930555555556,20.78021833333333,12.18038236582875,2.5020098230328416,2.627110314184484,118.19873150105708,2975.5116279069766
5,2002,1.9085083333333333,20.80696083333333,12.180349917727707,2.502006189521525,2.6271064989976014,118.42978723404256,2958.4765957446807
5,2003,4.907352777777778,20.334099166666665,12.18036614177823,2.5020070345241563,2.627107386250364,118.38302277432712,2932.0621118012423
5,2004,2.291522222222222,21.051189166666667,12.180398589879273,2.502012442540995,2.627113064668045,121.56302521008404,2974.6029411764707
5,2005,4.190238888888889,20.1510325,12.18038236582875,2.5020098230328416,2.627110314184484,119.97731958762888,3013.8453608247423
